X,Y,Z
402295.65459560807,4443004.884806265,180.00003146123373
402295.65459560807,4443007.884806265,180.00003146123373
402295.65459560807,4443010.884806265,180.00003146123373
402295.65459560807,4443013.884806265,180.00003146123373
402295.65459560807,4443016.884806265,180.00003146123373
402295.65459560807,4443019.884806265,180.00003146123373
402295.65459560807,4443022.884806265,180.00003146123373
402295.65459560807,4443025.884806265,180.00003146123373
402295.65459560807,4443028.884806265,180.00003146123373
402295.65459560807,4443031.884806265,180.00003146123373
402295.65459560807,4443034.884806265,180.00003146123373
402295.65459560807,4443037.884806265,180.00003146123373
402295.65459560807,4443040.884806265,180.00003146123373
402295.65459560807,4443043.884806265,180.00003146123373
402295.65459560807,4443046.884806265,180.00003146123373
402295.65459560807,4443049.884806265,180.00003146123373
402295.65459560807,4443052.884806265,180.00003146123373
402295.65459560807,4443055.884806265,180.00003146123373
402295.65459560807,4443058.884806265,180.00003146123373
402295.65459560807,4443061.884806265,180.00003146123373
402295.65459560807,4443072.884806265,180.00003146123373
402296.15459560807,4442829.384806265,180.00003146123373
402296.15459560807,4442853.884806265,180.00003146123373
402296.15459560807,4442875.384806265,180.00003146123373
402296.15459560807,4442878.384806265,180.00003146123373
402296.15459560807,4442881.384806265,180.00003146123373
402296.15459560807,4442884.384806265,180.00003146123373
402296.15459560807,4442904.384806265,180.00003146123373
402296.15459560807,4443095.884806265,180.00003146123373
402296.65459560807,4442850.884806265,180.00003146123373
402296.65459560807,4442856.884806265,180.00003146123373
402296.65459560807,4442859.884806265,180.00003146123373
402296.65459560807,4442862.884806265,180.00003146123373
402296.65459560807,4442865.884806265,180.00003146123373
402297.15459560807,4442872.384806265,180.00003146123373
402297.65459560807,4442887.384806265,180.00003146123373
402297.65459560807,4442907.384806265,180.00003146123373
402297.65459560807,4442910.384806265,180.00003146123373
402297.65459560807,4442913.384806265,180.00003146123373
402297.65459560807,4442916.384806265,180.00003146123373
402297.65459560807,4442919.384806265,180.00003146123373
402297.65459560807,4442925.384806265,180.00003146123373
402297.65459560807,4442928.384806265,180.00003146123373
402297.65459560807,4442931.384806265,180.00003146123373
402298.15459560807,4442832.384806265,180.00003146123373
402298.15459560807,4442845.884806265,180.00003146123373
402298.15459560807,4442893.384806265,180.00003146123373
402298.15459560807,4442896.384806265,180.00003146123373
402298.15459560807,4442899.384806265,180.00003146123373
402298.65459560807,4442835.384806265,180.00003146123373
402298.65459560807,4442838.384806265,180.00003146123373
402298.65459560807,4442841.384806265,180.00003146123373
402298.65459560807,4442868.884806265,180.00003146123373
402298.65459560807,4442890.384806265,180.00003146123373
402298.65459560807,4442922.384806265,180.00003146123373
402298.65459560807,4442934.384806265,180.00003146123373
402298.65459560807,4442937.384806265,180.00003146123373
402298.65459560807,4442940.384806265,180.00003146123373
402298.65459560807,4442943.384806265,180.00003146123373
402298.65459560807,4442946.384806265,180.00003146123373
402298.65459560807,4442949.384806265,180.00003146123373
402298.65459560807,4442952.384806265,180.00003146123373
402298.65459560807,4442955.384806265,180.00003146123373
402298.65459560807,4442958.384806265,180.00003146123373
402298.65459560807,4442961.384806265,180.00003146123373
402298.65459560807,4442964.384806265,180.00003146123373
402298.65459560807,4442967.384806265,180.00003146123373
402298.65459560807,4442970.384806265,180.00003146123373
402298.65459560807,4442973.384806265,180.00003146123373
402298.65459560807,4442976.384806265,180.00003146123373
402298.65459560807,4442979.384806265,180.00003146123373
402298.65459560807,4442982.384806265,180.00003146123373
402298.65459560807,4442985.384806265,180.00003146123373
402298.65459560807,4442988.384806265,180.00003146123373
402298.65459560807,4442991.384806265,180.00003146123373
402298.65459560807,4442994.384806265,180.00003146123373
402298.65459560807,4442997.384806265,180.00003146123373
402298.65459560807,4443000.384806265,180.00003146123373
402298.65459560807,4443003.384806265,180.00003146123373
402298.65459560807,4443006.384806265,180.00003146123373
402298.65459560807,4443009.384806265,180.00003146123373
402298.65459560807,4443012.384806265,180.00003146123373
402298.65459560807,4443015.384806265,180.00003146123373
402298.65459560807,4443018.384806265,180.00003146123373
402298.65459560807,4443021.384806265,180.00003146123373
402298.65459560807,4443024.384806265,180.00003146123373
402298.65459560807,4443027.384806265,180.00003146123373
402298.65459560807,4443030.384806265,180.00003146123373
402298.65459560807,4443033.384806265,180.00003146123373
402298.65459560807,4443036.384806265,180.00003146123373
402298.65459560807,4443039.384806265,180.00003146123373
402298.65459560807,4443042.384806265,180.00003146123373
402298.65459560807,4443045.384806265,180.00003146123373
402298.65459560807,4443048.384806265,180.00003146123373
402298.65459560807,4443051.384806265,180.00003146123373
402298.65459560807,4443054.384806265,180.00003146123373
402298.65459560807,4443057.384806265,180.00003146123373
402298.65459560807,4443060.384806265,180.00003146123373
402298.65459560807,4443072.884806265,180.00003146123373
402299.15459560807,4442826.884806265,180.00003146123373
402299.15459560807,4442853.884806265,180.00003146123373
402299.15459560807,4442875.384806265,180.00003146123373
402299.15459560807,4442878.384806265,180.00003146123373
402299.15459560807,4442881.384806265,180.00003146123373
402299.15459560807,4442884.384806265,180.00003146123373
402299.15459560807,4442902.384806265,180.00003146123373
402299.15459560807,4443095.884806265,180.00003146123373
402299.65459560807,4442848.884806265,180.00003146123373
402299.65459560807,4442856.884806265,180.00003146123373
402299.65459560807,4442859.884806265,180.00003146123373
402299.65459560807,4442862.884806265,180.00003146123373
402299.65459560807,4442865.884806265,180.00003146123373
402299.65459560807,4443063.384806265,180.00003146123373
402299.65459560807,4443066.384806265,180.00003146123373
402299.65459560807,4443069.384806265,180.00003146123373
402300.15459560807,4442871.884806265,180.00003146123373
402300.65459560807,4442887.384806265,180.00003146123373
402300.65459560807,4442905.384806265,180.00003146123373
402300.65459560807,4442908.384806265,180.00003146123373
402300.65459560807,4442911.384806265,180.00003146123373
402300.65459560807,4442914.384806265,180.00003146123373
402300.65459560807,4442917.384806265,180.00003146123373
402300.65459560807,4442925.384806265,180.00003146123373
402300.65459560807,4442928.384806265,180.00003146123373
402300.65459560807,4442931.384806265,180.00003146123373
402300.65459560807,4443098.884806265,180.00003146123373
402301.15459560807,4442829.884806265,180.00003146123373
402301.15459560807,4442844.384806265,180.00003146123373
402301.15459560807,4442893.384806265,180.00003146123373
402301.15459560807,4442896.384806265,180.00003146123373
402301.15459560807,4442899.384806265,180.00003146123373
402301.65459560807,4442832.884806265,180.00003146123373
402301.65459560807,4442835.884806265,180.00003146123373
402301.65459560807,4442838.884806265,180.00003146123373
402301.65459560807,4442868.884806265,180.00003146123373
402301.65459560807,4442890.384806265,180.00003146123373
402301.65459560807,4442920.384806265,180.00003146123373
402301.65459560807,4442934.384806265,180.00003146123373
402301.65459560807,4442937.384806265,180.00003146123373
402301.65459560807,4442940.384806265,180.00003146123373
402301.65459560807,4442943.384806265,180.00003146123373
402301.65459560807,4442946.384806265,180.00003146123373
402301.65459560807,4442949.384806265,180.00003146123373
402301.65459560807,4442952.384806265,180.00003146123373
402301.65459560807,4442955.384806265,180.00003146123373
402301.65459560807,4442958.384806265,180.00003146123373
402301.65459560807,4442961.384806265,180.00003146123373
402301.65459560807,4442964.384806265,180.00003146123373
402301.65459560807,4442967.384806265,180.00003146123373
402301.65459560807,4442970.384806265,180.00003146123373
402301.65459560807,4442973.384806265,180.00003146123373
402301.65459560807,4442976.384806265,180.00003146123373
402301.65459560807,4442979.384806265,180.00003146123373
402301.65459560807,4442982.384806265,180.00003146123373
402301.65459560807,4442985.384806265,180.00003146123373
402301.65459560807,4442988.384806265,180.00003146123373
402301.65459560807,4442991.384806265,180.00003146123373
402301.65459560807,4442994.384806265,180.00003146123373
402301.65459560807,4442997.384806265,180.00003146123373
402301.65459560807,4443000.384806265,180.00003146123373
402301.65459560807,4443003.384806265,180.00003146123373
402301.65459560807,4443006.384806265,180.00003146123373
402301.65459560807,4443009.384806265,180.00003146123373
402301.65459560807,4443012.384806265,180.00003146123373
402301.65459560807,4443015.384806265,180.00003146123373
402301.65459560807,4443018.384806265,180.00003146123373
402301.65459560807,4443021.384806265,180.00003146123373
402301.65459560807,4443024.384806265,180.00003146123373
402301.65459560807,4443027.384806265,180.00003146123373
402301.65459560807,4443030.384806265,180.00003146123373
402301.65459560807,4443033.384806265,180.00003146123373
402301.65459560807,4443036.384806265,180.00003146123373
402301.65459560807,4443039.384806265,180.00003146123373
402301.65459560807,4443042.384806265,180.00003146123373
402301.65459560807,4443045.384806265,180.00003146123373
402301.65459560807,4443048.384806265,180.00003146123373
402301.65459560807,4443051.384806265,180.00003146123373
402301.65459560807,4443054.384806265,180.00003146123373
402301.65459560807,4443057.384806265,180.00003146123373
402301.65459560807,4443060.384806265,180.00003146123373
402301.65459560807,4443072.384806265,180.00003146123373
402302.15459560807,4442826.884806265,180.00003146123373
402302.15459560807,4442851.884806265,180.00003146123373
402302.15459560807,4442874.884806265,180.00003146123373
402302.15459560807,4442877.884806265,180.00003146123373
402302.15459560807,4442880.884806265,180.00003146123373
402302.15459560807,4442883.884806265,180.00003146123373
402302.15459560807,4442902.384806265,180.00003146123373
402302.15459560807,4443093.884806265,180.00003146123373
402302.65459560807,4442847.384806265,180.00003146123373
402302.65459560807,4442854.884806265,180.00003146123373
402302.65459560807,4442857.884806265,180.00003146123373
402302.65459560807,4442860.884806265,180.00003146123373
402302.65459560807,4442863.884806265,180.00003146123373
402302.65459560807,4443063.384806265,180.00003146123373
402302.65459560807,4443066.384806265,180.00003146123373
402302.65459560807,4443069.384806265,180.00003146123373
402303.15459560807,4442871.884806265,180.00003146123373
402303.65459560807,4442886.884806265,180.00003146123373
402303.65459560807,4442905.384806265,180.00003146123373
402303.65459560807,4442908.384806265,180.00003146123373
402303.65459560807,4442911.384806265,180.00003146123373
402303.65459560807,4442914.384806265,180.00003146123373
402303.65459560807,4442917.384806265,180.00003146123373
402303.65459560807,4442923.384806265,180.00003146123373
402303.65459560807,4442926.384806265,180.00003146123373
402303.65459560807,4442929.384806265,180.00003146123373
402304.15459560807,4442829.884806265,180.00003146123373
402304.15459560807,4442841.884806265,180.00003146123373
402304.15459560807,4442893.384806265,180.00003146123373
402304.15459560807,4442896.384806265,180.00003146123373
402304.15459560807,4442899.384806265,180.00003146123373
402304.65459560807,4442832.884806265,180.00003146123373
402304.65459560807,4442835.884806265,180.00003146123373
402304.65459560807,4442838.884806265,180.00003146123373
402304.65459560807,4442866.884806265,180.00003146123373
402304.65459560807,4442889.884806265,180.00003146123373
402304.65459560807,4442920.384806265,180.00003146123373
402304.65459560807,4442932.384806265,180.00003146123373
402304.65459560807,4442935.384806265,180.00003146123373
402304.65459560807,4442938.384806265,180.00003146123373
402304.65459560807,4442941.384806265,180.00003146123373
402304.65459560807,4442944.384806265,180.00003146123373
402304.65459560807,4442947.384806265,180.00003146123373
402304.65459560807,4442950.384806265,180.00003146123373
402304.65459560807,4442953.384806265,180.00003146123373
402304.65459560807,4442956.384806265,180.00003146123373
402304.65459560807,4442959.384806265,180.00003146123373
402304.65459560807,4442962.384806265,180.00003146123373
402304.65459560807,4442965.384806265,180.00003146123373
402304.65459560807,4442968.384806265,180.00003146123373
402304.65459560807,4442971.384806265,180.00003146123373
402304.65459560807,4442974.384806265,180.00003146123373
402304.65459560807,4442977.384806265,180.00003146123373
402304.65459560807,4442980.384806265,180.00003146123373
402304.65459560807,4442983.384806265,180.00003146123373
402304.65459560807,4442986.384806265,180.00003146123373
402304.65459560807,4442989.384806265,180.00003146123373
402304.65459560807,4442992.384806265,180.00003146123373
402304.65459560807,4442995.384806265,180.00003146123373
402304.65459560807,4442998.384806265,180.00003146123373
402304.65459560807,4443001.384806265,180.00003146123373
402304.65459560807,4443004.384806265,180.00003146123373
402304.65459560807,4443007.384806265,180.00003146123373
402304.65459560807,4443010.384806265,180.00003146123373
402304.65459560807,4443013.384806265,180.00003146123373
402304.65459560807,4443016.384806265,180.00003146123373
402304.65459560807,4443019.384806265,180.00003146123373
402304.65459560807,4443022.384806265,180.00003146123373
402304.65459560807,4443025.384806265,180.00003146123373
402304.65459560807,4443028.384806265,180.00003146123373
402304.65459560807,4443031.384806265,180.00003146123373
402304.65459560807,4443034.384806265,180.00003146123373
402304.65459560807,4443037.384806265,180.00003146123373
402304.65459560807,4443040.384806265,180.00003146123373
402304.65459560807,4443043.384806265,180.00003146123373
402304.65459560807,4443046.384806265,180.00003146123373
402304.65459560807,4443049.384806265,180.00003146123373
402304.65459560807,4443052.384806265,180.00003146123373
402304.65459560807,4443055.384806265,180.00003146123373
402304.65459560807,4443058.384806265,180.00003146123373
402304.65459560807,4443072.384806265,180.00003146123373
402305.15459560807,4442826.884806265,180.00003146123373
402305.15459560807,4442850.384806265,180.00003146123373
402305.15459560807,4442874.884806265,180.00003146123373
402305.15459560807,4442877.884806265,180.00003146123373
402305.15459560807,4442880.884806265,180.00003146123373
402305.15459560807,4442883.884806265,180.00003146123373
402305.15459560807,4442902.384806265,180.00003146123373
402305.15459560807,4443093.884806265,180.00003146123373
402305.65459560807,4442844.884806265,180.00003146123373
402305.65459560807,4442853.384806265,180.00003146123373
402305.65459560807,4442856.384806265,180.00003146123373
402305.65459560807,4442859.384806265,180.00003146123373
402305.65459560807,4442862.384806265,180.00003146123373
402305.65459560807,4443061.384806265,180.00003146123373
402305.65459560807,4443064.384806265,180.00003146123373
402305.65459560807,4443067.384806265,180.00003146123373
402306.15459560807,4442869.884806265,180.00003146123373
402306.65459560807,4442886.884806265,180.00003146123373
402306.65459560807,4442905.384806265,180.00003146123373
402306.65459560807,4442908.384806265,180.00003146123373
402306.65459560807,4442911.384806265,180.00003146123373
402306.65459560807,4442914.384806265,180.00003146123373
402306.65459560807,4442917.384806265,180.00003146123373
402306.65459560807,4442923.384806265,180.00003146123373
402306.65459560807,4442926.384806265,180.00003146123373
402306.65459560807,4442929.384806265,180.00003146123373
402307.15459560807,4442829.884806265,180.00003146123373
402307.15459560807,4442841.884806265,180.00003146123373
402307.15459560807,4442892.884806265,180.00003146123373
402307.15459560807,4442895.884806265,180.00003146123373
402307.15459560807,4442898.884806265,180.00003146123373
402307.15459560807,4443075.384806265,180.00003146123373
402307.65459560807,4442832.884806265,180.00003146123373
402307.65459560807,4442835.884806265,180.00003146123373
402307.65459560807,4442838.884806265,180.00003146123373
402307.65459560807,4442865.384806265,180.00003146123373
402307.65459560807,4442889.884806265,180.00003146123373
402307.65459560807,4442920.384806265,180.00003146123373
402307.65459560807,4442932.384806265,180.00003146123373
402307.65459560807,4442935.384806265,180.00003146123373
402307.65459560807,4442938.384806265,180.00003146123373
402307.65459560807,4442941.384806265,180.00003146123373
402307.65459560807,4442944.384806265,180.00003146123373
402307.65459560807,4442947.384806265,180.00003146123373
402307.65459560807,4442950.384806265,180.00003146123373
402307.65459560807,4442953.384806265,180.00003146123373
402307.65459560807,4442956.384806265,180.00003146123373
402307.65459560807,4442959.384806265,180.00003146123373
402307.65459560807,4442962.384806265,180.00003146123373
402307.65459560807,4442965.384806265,180.00003146123373
402307.65459560807,4442968.384806265,180.00003146123373
402307.65459560807,4442971.384806265,180.00003146123373
402307.65459560807,4442974.384806265,180.00003146123373
402307.65459560807,4442977.384806265,180.00003146123373
402307.65459560807,4442980.384806265,180.00003146123373
402307.65459560807,4442983.384806265,180.00003146123373
402307.65459560807,4442986.384806265,180.00003146123373
402307.65459560807,4442989.384806265,180.00003146123373
402307.65459560807,4442992.384806265,180.00003146123373
402307.65459560807,4442995.384806265,180.00003146123373
402307.65459560807,4442998.384806265,180.00003146123373
402307.65459560807,4443001.384806265,180.00003146123373
402307.65459560807,4443004.384806265,180.00003146123373
402307.65459560807,4443007.384806265,180.00003146123373
402307.65459560807,4443010.384806265,180.00003146123373
402307.65459560807,4443013.384806265,180.00003146123373
402307.65459560807,4443016.384806265,180.00003146123373
402307.65459560807,4443019.384806265,180.00003146123373
402307.65459560807,4443022.384806265,180.00003146123373
402307.65459560807,4443025.384806265,180.00003146123373
402307.65459560807,4443028.384806265,180.00003146123373
402307.65459560807,4443031.384806265,180.00003146123373
402307.65459560807,4443034.384806265,180.00003146123373
402307.65459560807,4443037.384806265,180.00003146123373
402307.65459560807,4443040.384806265,180.00003146123373
402307.65459560807,4443043.384806265,180.00003146123373
402307.65459560807,4443046.384806265,180.00003146123373
402307.65459560807,4443049.384806265,180.00003146123373
402307.65459560807,4443052.384806265,180.00003146123373
402307.65459560807,4443055.384806265,180.00003146123373
402307.65459560807,4443058.384806265,180.00003146123373
402307.65459560807,4443070.384806265,180.00003146123373
402308.15459560807,4442847.884806265,180.00003146123373
402308.15459560807,4442872.884806265,180.00003146123373
402308.15459560807,4442875.884806265,180.00003146123373
402308.15459560807,4442878.884806265,180.00003146123373
402308.15459560807,4442881.884806265,180.00003146123373
402308.15459560807,4442901.884806265,180.00003146123373
402308.15459560807,4443093.384806265,180.00003146123373
402308.65459560807,4442844.884806265,180.00003146123373
402308.65459560807,4442850.884806265,180.00003146123373
402308.65459560807,4442853.884806265,180.00003146123373
402308.65459560807,4442856.884806265,180.00003146123373
402308.65459560807,4442859.884806265,180.00003146123373
402308.65459560807,4443061.384806265,180.00003146123373
402308.65459560807,4443064.384806265,180.00003146123373
402308.65459560807,4443067.384806265,180.00003146123373
402309.15459560807,4442868.384806265,180.00003146123373
402309.65459560807,4442884.884806265,180.00003146123373
402309.65459560807,4442904.884806265,180.00003146123373
402309.65459560807,4442907.884806265,180.00003146123373
402309.65459560807,4442910.884806265,180.00003146123373
402309.65459560807,4442913.884806265,180.00003146123373
402309.65459560807,4442916.884806265,180.00003146123373
402309.65459560807,4442923.384806265,180.00003146123373
402309.65459560807,4442926.384806265,180.00003146123373
402309.65459560807,4442929.384806265,180.00003146123373
402310.15459560807,4442828.884806265,180.00003146123373
402310.15459560807,4442841.884806265,180.00003146123373
402310.15459560807,4442892.884806265,180.00003146123373
402310.15459560807,4442895.884806265,180.00003146123373
402310.15459560807,4442898.884806265,180.00003146123373
402310.15459560807,4443073.384806265,180.00003146123373
402310.15459560807,4443076.384806265,180.00003146123373
402310.65459560807,4442831.884806265,180.00003146123373
402310.65459560807,4442834.884806265,180.00003146123373
402310.65459560807,4442837.884806265,180.00003146123373
402310.65459560807,4442862.884806265,180.00003146123373
402310.65459560807,4442887.884806265,180.00003146123373
402310.65459560807,4442919.884806265,180.00003146123373
402310.65459560807,4442932.384806265,180.00003146123373
402310.65459560807,4442935.384806265,180.00003146123373
402310.65459560807,4442938.384806265,180.00003146123373
402310.65459560807,4442941.384806265,180.00003146123373
402310.65459560807,4442944.384806265,180.00003146123373
402310.65459560807,4442947.384806265,180.00003146123373
402310.65459560807,4442950.384806265,180.00003146123373
402310.65459560807,4442953.384806265,180.00003146123373
402310.65459560807,4442956.384806265,180.00003146123373
402310.65459560807,4442959.384806265,180.00003146123373
402310.65459560807,4442962.384806265,180.00003146123373
402310.65459560807,4442965.384806265,180.00003146123373
402310.65459560807,4442968.384806265,180.00003146123373
402310.65459560807,4442971.384806265,180.00003146123373
402310.65459560807,4442974.384806265,180.00003146123373
402310.65459560807,4442977.384806265,180.00003146123373
402310.65459560807,4442980.384806265,180.00003146123373
402310.65459560807,4442983.384806265,180.00003146123373
402310.65459560807,4442986.384806265,180.00003146123373
402310.65459560807,4442989.384806265,180.00003146123373
402310.65459560807,4442992.384806265,180.00003146123373
402310.65459560807,4442995.384806265,180.00003146123373
402310.65459560807,4442998.384806265,180.00003146123373
402310.65459560807,4443001.384806265,180.00003146123373
402310.65459560807,4443004.384806265,180.00003146123373
402310.65459560807,4443007.384806265,180.00003146123373
402310.65459560807,4443010.384806265,180.00003146123373
402310.65459560807,4443013.384806265,180.00003146123373
402310.65459560807,4443016.384806265,180.00003146123373
402310.65459560807,4443019.384806265,180.00003146123373
402310.65459560807,4443022.384806265,180.00003146123373
402310.65459560807,4443025.384806265,180.00003146123373
402310.65459560807,4443028.384806265,180.00003146123373
402310.65459560807,4443031.384806265,180.00003146123373
402310.65459560807,4443034.384806265,180.00003146123373
402310.65459560807,4443037.384806265,180.00003146123373
402310.65459560807,4443040.384806265,180.00003146123373
402310.65459560807,4443043.384806265,180.00003146123373
402310.65459560807,4443046.384806265,180.00003146123373
402310.65459560807,4443049.384806265,180.00003146123373
402310.65459560807,4443052.384806265,180.00003146123373
402310.65459560807,4443055.384806265,180.00003146123373
402310.65459560807,4443058.384806265,180.00003146123373
402310.65459560807,4443070.384806265,180.00003146123373
402311.15459560807,4442847.884806265,180.00003146123373
402311.15459560807,4442871.384806265,180.00003146123373
402311.15459560807,4442874.384806265,180.00003146123373
402311.15459560807,4442877.384806265,180.00003146123373
402311.15459560807,4442880.384806265,180.00003146123373
402311.15459560807,4442901.884806265,180.00003146123373
402311.15459560807,4443093.384806265,180.00003146123373
402311.65459560807,4442844.884806265,180.00003146123373
402311.65459560807,4442850.884806265,180.00003146123373
402311.65459560807,4442853.884806265,180.00003146123373
402311.65459560807,4442856.884806265,180.00003146123373
402311.65459560807,4442859.884806265,180.00003146123373
402311.65459560807,4443061.384806265,180.00003146123373
402311.65459560807,4443064.384806265,180.00003146123373
402311.65459560807,4443067.384806265,180.00003146123373
402312.15459560807,4442865.884806265,180.00003146123373
402312.65459560807,4442883.384806265,180.00003146123373
402312.65459560807,4442904.884806265,180.00003146123373
402312.65459560807,4442907.884806265,180.00003146123373
402312.65459560807,4442910.884806265,180.00003146123373
402312.65459560807,4442913.884806265,180.00003146123373
402312.65459560807,4442916.884806265,180.00003146123373
402312.65459560807,4442922.884806265,180.00003146123373
402312.65459560807,4442925.884806265,180.00003146123373
402312.65459560807,4442928.884806265,180.00003146123373
402313.15459560807,4442840.884806265,180.00003146123373
402313.15459560807,4442890.884806265,180.00003146123373
402313.15459560807,4442893.884806265,180.00003146123373
402313.15459560807,4442896.884806265,180.00003146123373
402313.15459560807,4443073.384806265,180.00003146123373
402313.15459560807,4443076.384806265,180.00003146123373
402313.65459560807,4442829.384806265,180.00003146123373
402313.65459560807,4442832.384806265,180.00003146123373
402313.65459560807,4442835.384806265,180.00003146123373
402313.65459560807,4442862.884806265,180.00003146123373
402313.65459560807,4442886.384806265,180.00003146123373
402313.65459560807,4442919.884806265,180.00003146123373
402313.65459560807,4442931.884806265,180.00003146123373
402313.65459560807,4442934.884806265,180.00003146123373
402313.65459560807,4442937.884806265,180.00003146123373
402313.65459560807,4442940.884806265,180.00003146123373
402313.65459560807,4442943.884806265,180.00003146123373
402313.65459560807,4442946.884806265,180.00003146123373
402313.65459560807,4442949.884806265,180.00003146123373
402313.65459560807,4442952.884806265,180.00003146123373
402313.65459560807,4442955.884806265,180.00003146123373
402313.65459560807,4442958.884806265,180.00003146123373
402313.65459560807,4442961.884806265,180.00003146123373
402313.65459560807,4442964.884806265,180.00003146123373
402313.65459560807,4442967.884806265,180.00003146123373
402313.65459560807,4442970.884806265,180.00003146123373
402313.65459560807,4442973.884806265,180.00003146123373
402313.65459560807,4442976.884806265,180.00003146123373
402313.65459560807,4442979.884806265,180.00003146123373
402313.65459560807,4442982.884806265,180.00003146123373
402313.65459560807,4442985.884806265,180.00003146123373
402313.65459560807,4442988.884806265,180.00003146123373
402313.65459560807,4442991.884806265,180.00003146123373
402313.65459560807,4442994.884806265,180.00003146123373
402313.65459560807,4442997.884806265,180.00003146123373
402313.65459560807,4443000.884806265,180.00003146123373
402313.65459560807,4443003.884806265,180.00003146123373
402313.65459560807,4443006.884806265,180.00003146123373
402313.65459560807,4443009.884806265,180.00003146123373
402313.65459560807,4443012.884806265,180.00003146123373
402313.65459560807,4443015.884806265,180.00003146123373
402313.65459560807,4443018.884806265,180.00003146123373
402313.65459560807,4443021.884806265,180.00003146123373
402313.65459560807,4443024.884806265,180.00003146123373
402313.65459560807,4443027.884806265,180.00003146123373
402313.65459560807,4443030.884806265,180.00003146123373
402313.65459560807,4443033.884806265,180.00003146123373
402313.65459560807,4443036.884806265,180.00003146123373
402313.65459560807,4443039.884806265,180.00003146123373
402313.65459560807,4443042.884806265,180.00003146123373
402313.65459560807,4443045.884806265,180.00003146123373
402313.65459560807,4443048.884806265,180.00003146123373
402313.65459560807,4443051.884806265,180.00003146123373
402313.65459560807,4443054.884806265,180.00003146123373
402313.65459560807,4443057.884806265,180.00003146123373
402313.65459560807,4443070.384806265,180.00003146123373
402314.15459560807,4442847.884806265,180.00003146123373
402314.15459560807,4442868.884806265,180.00003146123373
402314.15459560807,4442871.884806265,180.00003146123373
402314.15459560807,4442874.884806265,180.00003146123373
402314.15459560807,4442877.884806265,180.00003146123373
402314.15459560807,4442899.884806265,180.00003146123373
402314.65459560807,4442843.884806265,180.00003146123373
402314.65459560807,4442850.884806265,180.00003146123373
402314.65459560807,4442853.884806265,180.00003146123373
402314.65459560807,4442856.884806265,180.00003146123373
402314.65459560807,4442859.884806265,180.00003146123373
402314.65459560807,4443060.884806265,180.00003146123373
402314.65459560807,4443063.884806265,180.00003146123373
402314.65459560807,4443066.884806265,180.00003146123373
402315.15459560807,4442865.884806265,180.00003146123373
402315.65459560807,4442880.884806265,180.00003146123373
402315.65459560807,4442902.884806265,180.00003146123373
402315.65459560807,4442905.884806265,180.00003146123373
402315.65459560807,4442908.884806265,180.00003146123373
402315.65459560807,4442911.884806265,180.00003146123373
402315.65459560807,4442914.884806265,180.00003146123373
402315.65459560807,4442922.884806265,180.00003146123373
402315.65459560807,4442925.884806265,180.00003146123373
402315.65459560807,4442928.884806265,180.00003146123373
402316.15459560807,4442838.384806265,180.00003146123373
402316.15459560807,4442889.384806265,180.00003146123373
402316.15459560807,4442892.384806265,180.00003146123373
402316.15459560807,4442895.384806265,180.00003146123373
402316.65459560807,4442829.384806265,180.00003146123373
402316.65459560807,4442832.384806265,180.00003146123373
402316.65459560807,4442835.384806265,180.00003146123373
402316.65459560807,4442862.884806265,180.00003146123373
402316.65459560807,4442883.884806265,180.00003146123373
402316.65459560807,4442917.884806265,180.00003146123373
402316.65459560807,4442931.884806265,180.00003146123373
402316.65459560807,4442934.884806265,180.00003146123373
402316.65459560807,4442937.884806265,180.00003146123373
402316.65459560807,4442940.884806265,180.00003146123373
402316.65459560807,4442943.884806265,180.00003146123373
402316.65459560807,4442946.884806265,180.00003146123373
402316.65459560807,4442949.884806265,180.00003146123373
402316.65459560807,4442952.884806265,180.00003146123373
402316.65459560807,4442955.884806265,180.00003146123373
402316.65459560807,4442958.884806265,180.00003146123373
402316.65459560807,4442961.884806265,180.00003146123373
402316.65459560807,4442964.884806265,180.00003146123373
402316.65459560807,4442967.884806265,180.00003146123373
402316.65459560807,4442970.884806265,180.00003146123373
402316.65459560807,4442973.884806265,180.00003146123373
402316.65459560807,4442976.884806265,180.00003146123373
402316.65459560807,4442979.884806265,180.00003146123373
402316.65459560807,4442982.884806265,180.00003146123373
402316.65459560807,4442985.884806265,180.00003146123373
402316.65459560807,4442988.884806265,180.00003146123373
402316.65459560807,4442991.884806265,180.00003146123373
402316.65459560807,4442994.884806265,180.00003146123373
402316.65459560807,4442997.884806265,180.00003146123373
402316.65459560807,4443000.884806265,180.00003146123373
402316.65459560807,4443003.884806265,180.00003146123373
402316.65459560807,4443006.884806265,180.00003146123373
402316.65459560807,4443009.884806265,180.00003146123373
402316.65459560807,4443012.884806265,180.00003146123373
402316.65459560807,4443015.884806265,180.00003146123373
402316.65459560807,4443018.884806265,180.00003146123373
402316.65459560807,4443021.884806265,180.00003146123373
402316.65459560807,4443024.884806265,180.00003146123373
402316.65459560807,4443027.884806265,180.00003146123373
402316.65459560807,4443030.884806265,180.00003146123373
402316.65459560807,4443033.884806265,180.00003146123373
402316.65459560807,4443036.884806265,180.00003146123373
402316.65459560807,4443039.884806265,180.00003146123373
402316.65459560807,4443042.884806265,180.00003146123373
402316.65459560807,4443045.884806265,180.00003146123373
402316.65459560807,4443048.884806265,180.00003146123373
402316.65459560807,4443051.884806265,180.00003146123373
402316.65459560807,4443054.884806265,180.00003146123373
